mRNA levels of 464 genes that differentially expressed during RGC ageing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two sided p value and adjusted p value (q value) were given by the exact test of the edgeR Bioconductor package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gene selection criteria for Fig. 4c, 4d and 9i: genes significantly changed during ageing (q < 0.05, absolute log2 fold-change > 1), not low expressed (log2(CPM) > - 2) or altered by mock AAV infection (Old vs Old (-OSK), q > 0.1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gene,length,5 mo_rep1,5 mo_rep2,5 mo_rep3,5 mo_rep4,5 mo_rep5,12 mo_rep1,12 mo_rep2,12 mo_rep3,12 mo_rep4,12 mo_rep5,12 mo_rep6,12 mo (-OSK)_rep1,12 mo (-OSK)_rep2,12 mo (-OSK)_rep3,12 mo (-OSK)_rep4,12 mo (-OSK)_rep5,12 mo (+OSK)_rep1,12 mo (+OSK)_rep2,12 mo (+OSK)_rep3,12 mo(+OSK)_rep4,,logCPM,AAV effect,logFC (12 mo (-OSK)/12 mo),PValue,QValue, Ageing,logFC (12m/5m),PValue,QValue,OSK,logFC (12 mo (+OSK)/12 mo (-OSK)),PValue,QValue
Vmn2r68,695,0.061706169,0.064871096,0.020782725,0.070808436,0.116972678,0.011757679,0,0,0.026216365,0,0,0,0.022746029,0,0,0,0.046925528,0,0.308804361,0.173271962,,-1.848010251,,-0.420517439,1,1,,-3.201464412,0.001936374,0.043131194,,4.528448907,0.000119086,0.001139019
Gm37535,330,0.053043823,0.022305782,0,0,0.402207958,0,0,0,0,0,0,0,0,0,0.03655826,0.115793428,0.100845241,0.038720535,0.575150842,0.218456992,,-1.848944349,,3.68068378,0.047630707,0.199646364,,-5.28798358,0.001141057,0.029508055,,2.887548357,0.026473511,0.100122458
Gm47989,3296,0.376722645,0,0.380642162,0,0.389525725,1.292073537,2.087333494,1.976634642,3.841287902,2.683115823,0.383156469,2.069673995,2.916204805,5.362348961,2.336764454,3.289507001,0.429727917,0.412495785,2.827924619,0.423137417,,-1.853222999,,0.543345806,0.390543969,0.943309347,,2.742067171,0.00119706,0.030528345,,-1.531635971,0.041129004,0.140570665
AU018091,5701,0.13736506,0.043323166,0.03469856,0,0.307739185,0,0,0,0.014590164,0.013588186,0.011642586,0,0.025317644,0,0.047336592,0,0.09140394,0,0.229144727,0.025714894,,-1.854223146,,0.89409537,0.492860593,1,,-3.707073169,0.001720905,0.03982415,,2.485053466,0.034656495,0.123133353
Pou3f4,658,0.099970456,0.054050384,0.14430082,0.039331571,0.132901707,0.016327432,0.015826094,0.037466948,0,0.016952747,0.029050798,0,0.047379791,0.109461568,0.059057572,0.109116587,0.06516366,0.031275295,0.107206159,0.112287491,,-1.856661702,,1.546199727,0.03297349,0.147385989,,-2.231235135,0.001578248,0.037469685,,0.379617553,0.617756875,0.952557348
AC116759.2,7248,0,0,0.029422897,0,0.361314948,0,0,0,0,0,0,0,0,0,0.015052278,0,0.116259955,0.0797128,0.327889588,0.327076973,,-1.85937005,,1.299887601,0.909090909,1,,-5.277751171,0.000974284,0.02617372,,5.449044979,0.000427657,0.003421566
AC166779.3,1493,0.288985581,0.255198497,0.029199226,0.079587312,0.507971695,0,0,0.037907126,0,0,0,0,0.12783048,0.126568653,0.029875703,0,0.032964616,0.094928194,0.289241772,0.584262998,,-1.860708736,,2.545044162,0.062044674,0.247807037,,-4.614675841,6.18E-05,0.003382381,,2.164099679,0.026711137,0.100799253
Gm27047,184,0.045977145,0.174007174,0,0,0.879484416,0,0,0,0,0,0,0,0.025422032,0,0,0,0.026223089,0.276886945,0.287611905,0.232388279,,-1.860831222,,1.324548722,0.909090909,1,,-6.090591168,8.43E-05,0.00420592,,4.755015002,0.001986085,0.012464496
Gm38137,1924,0.208931831,0.112961831,0.060315889,0.123300686,0.370341375,0.034123284,0.06615104,0,0.038042734,0,0.030357151,0.065591381,0.033006907,0,0.123426531,0.130312376,0.238328759,0.065363358,0.410765639,0.435822479,,-1.871193092,,1.100755315,0.24910391,0.704101423,,-2.481080442,0.001968401,0.043573307,,2.037841965,0.006070505,0.031245148
4930402F11Rik,2369,0.079317552,0.080050341,0,0,0.393663328,0,0,0,0,0,0,0,0,0,0,0.05194451,0.018095523,0.034739782,0.357245409,0.338542038,,-1.873227706,,2.453454036,0.264899303,0.733389338,,-5.648357833,0.000431075,0.014581974,,3.964183999,0.006544403,0.033209401
Abcb5,798,0.114617306,0.036148818,0.057904906,0.052609795,0.118512624,0.010919763,0,0,0.012174022,0.011337972,0,0,0.06337507,0,0.029623213,0.010425288,0.0544767,0,0.11949887,0.118010687,,-1.873332995,,1.587347402,0.157849793,0.510347189,,-3.513062893,0.00017107,0.007232365,,1.817910533,0.03591208,0.126417557
Chil6,731,0.175487707,0.158133019,0.050661007,0.06904247,0.207373408,0,0,0,0,0,0.050995645,0,0.083170281,0,0,0,0.17158201,0.082350777,0.815486656,0.309742677,,-1.875730347,,0.544560485,0.844087019,1,,-3.41311999,0.000909612,0.024951077,,4.173666651,3.21E-05,0.000362557
Gm4742,830,0.433890673,0.068421757,0.602806849,0,1.345909898,0,0,0.071143465,0.138256471,0,0.055162604,0.178781178,0.059977531,0.178156461,0,0.118396653,0.123734887,0,0.678555194,0.426430315,,-1.882619426,,1.085155682,0.3917494,0.945159258,,-3.327408303,0.001260004,0.031681004,,1.513173223,0.153997463,0.374511057
Gm18795,5992,0.094048274,0.059323222,0.023756694,0.032376396,0.170177952,0,0,0.015420751,0.044951816,0,0,0,0,0,0,0,0.080460723,0.03861712,0.338285613,0.105635655,,-1.887803449,,-2.788086406,0.220052558,0.648175888,,-2.838784124,0.001751272,0.040332601,,6.454004891,1.10E-06,1.83E-05
Gm44535,5821,0,0.084109016,0,0.055084267,0.289535863,0,0,0,0,0,0,0,0.014745751,0,0,0.058216721,0.015210395,0,0.517160322,0.119816973,,-1.890231625,,3.087849556,0.121898083,0.421254017,,-5.528008106,0.001785479,0.040798524,,3.345030488,0.033134735,0.118956171
Gm44081,370,0.520263933,0.328169051,0.328548056,1.164165573,0.268972662,0,0.072066569,0.085305772,0,0.077196956,0.330718259,0.285827451,0.143834141,0.712071701,0.134463896,0.425896513,0.148366404,0.142416896,0.244089917,0.073045495,,-1.895194658,,1.588171389,0.034637867,0.153486602,,-2.310858055,0.001615999,0.03816944,,-1.004370072,0.290037311,0.583362591
Gm21940,16271,0.110139281,0,0,0,0.550431655,0,0,0,0,0,0,0,0,0,0,0.020035957,0.020939332,0.221096292,0.321524353,0.247418367,,-1.900573281,,1.316473938,0.909090909,1,,-5.689722541,0.000488459,0.016061685,,5.049216437,0.001610951,0.010467494
Gm42994,945,0.016404948,0.144869449,0.049726889,0.384026734,0.203549732,0,0,0.021518875,0,0.038946758,0,0.018025407,0,0.071849683,0,0,0.112278852,0,0.143670552,0.202687637,,-1.901824452,,0.645530393,0.628561213,1,,-3.768734899,0.000548173,0.017484982,,2.636876738,0.028766537,0.106718953
Gm11693,2439,1.480219952,0,0.523467186,0.407656073,0.306105172,0,0.082015582,0,0.188665025,0.17570847,0,0.081321704,0.163690889,0.08103754,0.306054106,0.323128564,0.084424423,0.64831196,0.185191524,0.91442617,,-1.902137008,,1.186377342,0.333306729,0.852538716,,-2.780860295,0.002312969,0.048893049,,1.34743847,0.159817533,0.38485603
Gm13857,9317,0,0,0,0.323150728,0.257816571,0.016768404,0,0,0,0,0,0.048348049,0.016219809,0,0,0.032018176,0.184039911,0.01605999,0.128451855,0.214166009,,-1.906238278,,2.079077727,0.193795643,0.592663831,,-4.599041156,0.001329763,0.032868421,,2.763382845,0.043340297,0.146276476
Mucl2,107,0.119931779,0.403465966,0,0.165147477,1.322748925,0.045704322,0,0,0,0,0,0,0,0,0,0,0,0.218867266,0.600190502,0.40412455,,-1.906719517,,-1.268757968,1,1,,-4.945275115,0.00015809,0.006851116,,5.832380652,0.000444946,0.003539929
Vmn1r178,2167,0.203273261,0.054951224,0,0.099967744,0.255220501,0,0,0.038091397,0,0,0,0,0,0,0,0.031695771,0.01656243,0,0.290647808,0.212009477,,-1.906849502,,0.006477631,1,1,,-4.000640974,0.0019597,0.043427222,,4.017727535,0.005638552,0.029382592
Vmn1r33,681,0.190546127,0.021853014,0.052507805,0,0.179110835,0,0,0,0,0,0,0,0,0,0,0,0.197596515,0,0.476787622,0.311305738,,-1.907454289,,0,1,1,,-5.241283718,0.000283432,0.010614649,,6.70469052,1.33E-05,0.000167711
Gm47485,520,0.015058053,0,0.045644163,0,0.342535765,0,0,0,0.019192607,0,0,0,0,0,0,0,0.103060422,0.131903586,0.282588794,0.287526217,,-1.908246273,,-1.300618855,1,1,,-4.030633084,0.001697573,0.039489436,,6.644696943,3.01E-05,0.000342223
4921504E06Rik,2582,0.091182324,0.115030909,0.092131007,0.025111827,0.226274865,0,0,0,0.046487457,0,0.018547915,0,0.020166889,0,0,0,0.145616481,0.039936356,0.387868422,0.286766483,,-1.916200051,,-1.089088303,0.788537784,1,,-3.12370208,0.000527187,0.016968334,,5.116025744,1.73E-06,2.73E-05
Olfr1124,520,0.069060634,0.043561664,0.017444789,0,0.41059421,0,0,0,0,0,0,0,0,0.075617193,0,0,0.098471922,0.018904638,0.388810445,0.271492793,,-1.925581695,,2.764733279,0.151284371,0.494841797,,-5.498856945,0.000415515,0.014153943,,3.587981852,0.007853056,0.038453013
Olfr706,131,0,0.076438051,0,0.071514908,0.268499413,0,0,0,0,0,0,0,0,0,0,0.018895429,0.049368453,0,0.151610945,0.068055842,,-1.928815358,,1.994103476,0.473135955,1,,-6.098584903,0.000211483,0.008432032,,3.828084788,0.013845163,0.060340981
Gm595,2824,0.157648308,0.02486012,0.07964426,0.054270896,0.142630296,0,0,0.025849016,0,0,0,0.043305149,0.043584049,0,0,0,0.067436096,0.129463804,0.591705245,0.243473509,,-1.929266521,,1.528222696,0.318352408,0.826124947,,-3.873350979,0.000292073,0.010840794,,3.755387759,5.45E-05,0.000577953
Gm20356,6602,0.101290788,0.021297204,0.119402083,0,0.593488125,0,0,0,0,0,0,0,0,0,0,0,0.115542508,0.036969747,0.316814324,0.018961749,,-1.930219432,,0,1,1,,-6.145725327,2.59E-05,0.001713804,,5.739575886,0.000508041,0.003964952
Gm17791,2164,0.055717806,0,0,0.153448155,0.604919697,0.031849914,0,0,0,0,0,0,0.061615824,0,0,0,0.286008121,0.030504352,0.592526511,0.438078312,,-1.931061358,,0.73923303,0.875818975,1,,-4.174287847,0.002204027,0.047331419,,4.459148689,0.00160085,0.010410415
H2al2a,670,1.465882028,0.389322325,0.467726347,0.849910262,0.478642312,0.264612846,0,0,0.098335553,0.366329467,0.235407941,0,0.255955772,0.084476403,0,0.168420331,0.264021027,0.337911676,0.289575307,0.086657294,,-1.932378379,,-0.724364134,0.636912781,1,,-2.136787098,0.001939878,0.04316637,,1.312104405,0.198383471,0.449782443
Gm10635,700,0.03371369,0.0567086,0,0.061898866,0.348594642,0,0,0,0,0,0,0,0,0.03691444,0,0,0.128190806,0,0.154658065,0.075734888,,-1.93448781,,2.42199852,0.256984714,0.718998538,,-5.99126053,9.73E-05,0.004703057,,3.459276209,0.013826515,0.060287831
Gm8043,151,0.389440872,0.061412311,0,0.335165426,1.006690465,0,0,0,0.062046414,0,0,0,0,0,0.352282883,0,0.277647257,0.31981629,0.304520404,0.710811749,,-1.936999547,,2.165162068,0.169428247,0.537516456,,-4.473980942,0.000590215,0.018485057,,2.501773767,0.032827082,0.11806613
Olfr1167,2164,0.009779283,0.049348152,0.039524116,0.080797129,0.141562904,0,0,0,0,0,0,0,0,0,0,0,0.022310477,0,0.207993988,0.241651443,,-1.939507372,,0,1,1,,-5.561571117,7.90E-05,0.00401563,,6.463548317,2.52E-05,0.000293921
Gm11228,107,0.083092327,0.131031235,0,0.171628674,0.45106034,0,0,0,0,0,0,0,0,0,0,0,0.094783505,0,0.441819321,0.279989587,,-1.953589905,,0,1,1,,-5.850738023,5.01E-05,0.002869958,,6.167017799,0.000113139,0.001089475
Btnl10,11315,0.069592201,0.032922722,0.04394766,0,0.116930647,0,0,0,0.022175107,0,0,0,0,0.009524903,0.008993165,0.009494884,0.089306884,0.047625371,0.152367896,0.068395626,,-1.959552225,,0.474674023,0.841948362,1,,-3.578188262,0.000159952,0.006915568,,3.812884262,6.82E-05,0.000700908
Gm16072,1295,0.123144087,0.332897613,0.088875221,0.121122045,0.036379769,0.020112209,0,0,0,0,0.053677368,0.077318911,0.019454218,0.038524367,0.01818685,0.019201477,0.020067227,0,0.264114121,0.158075737,,-1.963272356,,1.162491725,0.370168485,0.911966084,,-3.221992914,0.001185919,0.030286086,,1.649139363,0.124645911,0.321077516
Gm12793,2709,1.002443478,0.541984675,0,0.985983224,4.442194057,0,0,0.187847984,0.182526951,0.339983854,0,0.157351927,0,0.313604181,0,0.15630791,0.490066426,0.940829428,0.537499371,0.482550547,,-1.975290571,,0.024738688,1,1,,-3.424577482,0.000328129,0.011886639,,2.265128662,0.053316985,0.170743317
Gm37762,518,0,0.044442439,0,0.080850071,0.194270623,0,0,0,0,0,0,0,0,0,0,0.012817161,0.107160458,0.077147485,0.308522526,0.092327372,,-1.976020076,,1.315815516,0.909090909,1,,-5.29101754,0.000168882,0.007183777,,5.201652944,8.40E-05,0.000837853
Rhag,742,0.143022535,0.202983572,0,0.09847186,0.240310227,0,0,0.023450881,0,0,0,0,0.019770276,0,0,0,0.040786489,0,0.313139152,0.301207268,,-1.978982942,,0.025452658,1,1,,-4.539104297,0.000254844,0.00981441,,4.736422546,0.000578549,0.004429647
Gm9348,352,0.339969217,0.214443801,0.042938293,0.058517704,0.307582813,0,0,0,0,0,0,0,0.140983769,0,0.043933072,0.046384055,0.193901621,0.093063073,0.903843793,0.859175365,,-1.984367791,,3.083315968,0.063739524,0.253242083,,-5.066024383,0.000108424,0.005124068,,3.374074218,0.0005135,0.004001353
Olfr1082,1486,0,0.032563688,0.156486222,0.035544087,0.373656159,0,0,0,0,0,0,0.028362199,0,0,0,0,0.323887523,0,0.516707214,0.492876732,,-1.984784042,,1.329162969,0.909090909,1,,-5.083732702,0.000815164,0.023056701,,5.237938919,0.000212475,0.001874477
Gm20121,1897,0.104934037,0.13237936,0.079519348,0,0.379750926,0.029991669,0,0,0,0,0,0,0,0,0,0.028633569,0.299245915,0.028724612,0.361030527,0.530381781,,-1.985493597,,0.043961285,1,1,,-4.05930587,0.000522176,0.016859832,,5.113142029,2.59E-05,0.000300524
Olfr522,108,0.008773859,0.011068648,0,0.012081708,0.226801067,0,0,0,0,0,0,0,0,0,0,0,0.080066805,0,0.164655703,0.157677728,,-1.987984933,,0,1,1,,-5.406011362,0.00093666,0.025372351,,6.403006746,0.000383769,0.003116846
Olfr6,2431,0.042831943,0.007719224,0,0.025277182,0.189804019,0,0,0,0,0,0,0,0,0,0,0,0.020939332,0,0.122485468,0.048109127,,-1.9911121,,0,1,1,,-5.955398423,0.000127961,0.005862177,,5.834173371,0.000825517,0.005991469
